employee_id,name,age,gender,education,department,job_level,location,salary,hire_date,years_at_company,performance_score,training_hours,manager_id,attrition,last_promotion_year,satisfaction_score
EMP03040,Employee_3040,49,Male,Bachelor,HR,Mid,Bangalore,940642,2019-11-16,5.1,5,70,EMP00230,No,2018,1.2
EMP03041,Employee_3041,50,Female,Master,Engineering,Junior,Mumbai,565508,2017-07-05,7.5,3,1,EMP00403,No,2023,4.8
EMP03042,Employee_3042,48,Male,Diploma,IT,Senior,Mumbai,1031285,2019-08-29,5.3,4,98,EMP00068,No,2016,1.4
EMP03043,Employee_3043,27,Female,Master,Engineering,Lead,Pune,1885124,2024-08-08,0.4,1,76,EMP00174,Yes,2016,2.2
EMP03044,Employee_3044,59,Female,Master,Sales,Senior,Delhi,1352328,2023-05-02,1.7,4,5,EMP00149,No,2024,3.3
EMP03045,Employee_3045,39,Male,Master,Marketing,Junior,Hyderabad,325345,2013-01-20,12.0,4,68,EMP00185,No,2021,3.8
EMP03046,Employee_3046,26,Male,Diploma,Marketing,Senior,Hyderabad,1528042,2016-09-27,8.3,4,106,EMP00320,No,2020,4.3
EMP03047,Employee_3047,31,Male,Diploma,Sales,Junior,Bangalore,454125,2017-03-11,7.8,5,10,EMP00439,No,2022,3.1
EMP03048,Employee_3048,43,Male,Master,Sales,Lead,Mumbai,1988774,2023-07-13,1.5,5,81,EMP00482,No,2021,2.3
EMP03049,Employee_3049,45,Non-binary,Diploma,Sales,Manager,Hyderabad,2423938,2014-07-04,10.5,3,18,EMP00221,Yes,2024,3.2
EMP03050,Employee_3050,28,Male,Master,Sales,Senior,Bangalore,1590370,2020-09-29,4.3,3,46,EMP00021,No,2021,1.4
EMP03051,Employee_3051,54,Male,Master,Engineering,Manager,Mumbai,2753198,2017-01-17,8.0,4,68,EMP00457,No,2023,1.5
EMP03052,Employee_3052,33,Female,Bachelor,HR,Junior,Bangalore,529351,2013-12-26,11.0,4,71,EMP00365,No,2020,3.6
EMP03053,Employee_3053,38,Female,Bachelor,Sales,Mid,Bangalore,844886,2018-12-07,6.1,3,90,EMP00397,No,2015,2.4
EMP03054,Employee_3054,57,Female,Master,Sales,Mid,Delhi,699427,2017-02-27,7.8,3,49,EMP00350,No,2022,1.2
EMP03055,Employee_3055,55,Male,Master,Marketing,Lead,Mumbai,1845567,2016-07-15,8.5,4,105,EMP00199,No,2021,3.3
EMP03056,Employee_3056,41,Female,Bachelor,IT,Senior,Chennai,1004516,2024-03-12,0.8,3,13,EMP00123,No,2015,4.8
EMP03057,Employee_3057,36,Female,Master,Finance,Mid,Chennai,784236,2021-01-05,4.0,3,2,EMP00107,No,2016,2.4
EMP03058,Employee_3058,30,Female,PhD,Engineering,Junior,Mumbai,376945,2022-12-01,2.1,2,3,EMP00313,Yes,2018,3.2
EMP03059,Employee_3059,37,Female,PhD,Engineering,Lead,Bangalore,1866497,2015-06-09,9.6,3,32,EMP00311,No,2017,4.8
EMP03060,Employee_3060,29,Male,Master,IT,Junior,Hyderabad,396946,2017-04-23,7.7,3,39,EMP00039,No,2022,2.0
EMP03061,Employee_3061,44,Male,Bachelor,Sales,Mid,Chennai,841090,2018-06-08,6.6,4,36,EMP00491,No,2015,4.2
EMP03062,Employee_3062,28,Female,Master,Engineering,Mid,Mumbai,937429,2016-04-15,8.7,3,97,EMP00079,No,2024,2.1
EMP03063,Employee_3063,49,Female,Master,Finance,Junior,Chennai,327358,2018-10-24,6.2,4,25,EMP00291,No,2015,4.4
EMP03064,Employee_3064,52,Male,Bachelor,Finance,Junior,Mumbai,497385,2018-03-10,6.8,3,11,EMP00322,No,2016,1.8
EMP03065,Employee_3065,31,Male,Master,Finance,Senior,Pune,1096100,2012-07-21,12.5,3,51,EMP00255,No,2017,1.8
EMP03066,Employee_3066,36,Female,Master,Sales,Mid,Chennai,815777,2022-08-25,2.4,4,73,EMP00050,No,2015,1.1
EMP03067,Employee_3067,28,Female,Master,Engineering,Senior,Chennai,1056350,2014-06-25,10.5,3,42,EMP00413,No,2016,1.7
EMP03068,Employee_3068,43,Female,Bachelor,IT,Lead,Mumbai,1683661,2023-04-14,1.7,4,26,EMP00008,No,2016,2.4
EMP03069,Employee_3069,43,Male,Bachelor,Sales,Manager,Chennai,2565800,2022-03-28,2.8,5,100,EMP00074,No,2019,3.1
EMP03070,Employee_3070,42,Male,Bachelor,Marketing,Junior,Chennai,509820,2014-01-13,11.0,3,0,EMP00393,No,2023,4.6
EMP03071,Employee_3071,42,Female,Master,Marketing,Junior,Delhi,387189,2022-05-04,2.7,3,19,EMP00446,No,2016,3.5
EMP03072,Employee_3072,47,Female,Bachelor,Finance,Mid,Delhi,667148,2010-08-09,14.4,3,17,EMP00159,No,2022,2.8
EMP03073,Employee_3073,31,Female,Bachelor,Sales,Senior,Mumbai,1596873,2020-05-09,4.6,3,110,EMP00281,No,2019,4.7
EMP03074,Employee_3074,46,Male,Bachelor,Sales,Junior,Chennai,324604,2014-09-14,10.3,4,5,EMP00445,No,2019,2.5
EMP03075,Employee_3075,27,Female,Bachelor,Finance,Lead,Pune,2196887,2019-11-01,5.2,3,70,EMP00497,No,2015,1.4
EMP03076,Employee_3076,36,Male,Bachelor,Legal,Senior,Bangalore,1574545,2016-07-14,8.5,3,55,EMP00409,No,2022,4.8
EMP03077,Employee_3077,45,Female,Master,IT,Lead,Bangalore,1737075,2011-07-21,13.5,2,69,EMP00401,Yes,2020,3.5
EMP03078,Employee_3078,37,Female,Master,Engineering,Mid,Mumbai,779807,2019-03-06,5.8,4,92,EMP00459,No,2023,4.4
EMP03079,Employee_3079,58,Male,Master,Engineering,Mid,Bangalore,936725,2021-03-14,3.8,4,4,EMP00045,No,2021,1.3
EMP03080,Employee_3080,25,Male,Bachelor,IT,Lead,Mumbai,1737530,2013-02-14,11.9,3,104,EMP00256,No,2016,4.8
EMP03081,Employee_3081,39,Female,Bachelor,Marketing,Mid,Pune,643347,2024-03-16,0.8,3,107,EMP00049,No,2016,4.9
EMP03082,Employee_3082,58,Female,Master,Legal,Mid,Bangalore,641221,2016-10-16,8.2,4,110,EMP00233,No,2018,1.0
EMP03083,Employee_3083,32,Male,Bachelor,Engineering,Junior,Pune,399969,2015-06-06,9.6,3,114,EMP00161,No,2023,3.3
EMP03084,Employee_3084,34,Male,Diploma,Finance,Senior,Mumbai,1511285,2015-09-01,9.3,4,47,EMP00087,No,2016,2.7
EMP03085,Employee_3085,27,Female,Diploma,Marketing,Manager,Mumbai,2252753,2024-10-09,0.2,5,66,EMP00479,No,2019,3.0
EMP03086,Employee_3086,54,Female,Master,Marketing,Junior,Pune,457381,2013-06-16,11.6,4,83,EMP00152,No,2021,1.7
EMP03087,Employee_3087,57,Female,Bachelor,Sales,Senior,Pune,1536861,2019-06-29,5.5,2,68,EMP00083,Yes,2022,4.1
EMP03088,Employee_3088,42,Male,Bachelor,Engineering,Lead,Hyderabad,1932765,2018-06-16,6.5,3,116,EMP00035,No,2017,2.1
EMP03089,Employee_3089,52,Female,PhD,Finance,Senior,Bangalore,1368694,2011-08-29,13.4,3,116,EMP00144,No,2019,3.5
EMP03090,Employee_3090,39,Male,Bachelor,Sales,Mid,Delhi,617021,2020-01-27,4.9,2,57,EMP00296,Yes,2016,1.5
EMP03091,Employee_3091,38,Female,Bachelor,HR,Director,Hyderabad,3608370,2023-05-31,1.6,4,7,EMP00187,No,2018,3.2
EMP03092,Employee_3092,30,Female,Bachelor,IT,Junior,Delhi,314498,2020-09-30,4.3,4,64,EMP00181,No,2021,2.7
EMP03093,Employee_3093,36,Male,Bachelor,Sales,Mid,Pune,767182,2023-01-22,1.9,5,101,EMP00046,No,2015,1.4
EMP03094,Employee_3094,50,Female,Master,Operations,Manager,Mumbai,2536276,2018-12-28,6.0,3,34,EMP00037,No,2021,1.2
EMP03095,Employee_3095,25,Male,Master,Engineering,Mid,Delhi,696453,2021-12-26,3.0,4,3,EMP00092,No,2023,4.4
EMP03096,Employee_3096,45,Male,PhD,Marketing,Lead,Delhi,1972468,2021-05-13,3.6,3,68,EMP00364,No,2016,3.2
EMP03097,Employee_3097,32,Male,Bachelor,IT,Mid,Hyderabad,805464,2019-05-20,5.6,1,8,EMP00396,Yes,2019,3.7
EMP03098,Employee_3098,45,Female,Bachelor,Engineering,Lead,Bangalore,2188370,2022-03-12,2.8,3,71,EMP00236,No,2018,3.7
EMP03099,Employee_3099,33,Female,Bachelor,Engineering,Senior,Bangalore,1107747,2010-10-29,14.2,2,99,EMP00133,Yes,2020,2.1
EMP03100,Employee_3100,52,Female,Bachelor,Sales,Senior,Pune,1478057,2018-01-24,6.9,3,46,EMP00243,No,2015,3.9
EMP03101,Employee_3101,25,Female,Diploma,Engineering,Senior,Hyderabad,1298747,2022-01-16,3.0,3,87,EMP00132,No,2015,1.2
EMP03102,Employee_3102,41,Female,Master,Marketing,Junior,Delhi,554251,2023-04-27,1.7,4,22,EMP00391,No,2023,1.3
EMP03103,Employee_3103,27,Male,Bachelor,IT,Junior,Delhi,537275,2024-04-24,0.7,2,73,EMP00449,Yes,2023,1.6
EMP03104,Employee_3104,26,Female,Bachelor,Sales,Lead,Delhi,1889141,2011-11-28,13.1,3,81,EMP00227,No,2024,3.2
EMP03105,Employee_3105,35,Male,Master,Sales,Lead,Delhi,1622975,2012-06-14,12.6,4,116,EMP00333,No,2019,4.4
EMP03106,Employee_3106,36,Female,Master,Sales,Lead,Pune,1899454,2015-07-27,9.4,4,103,EMP00474,No,2018,2.8
EMP03107,Employee_3107,38,Male,Master,Marketing,Manager,Pune,2864415,2024-10-01,0.2,1,115,EMP00072,Yes,2016,3.8
EMP03108,Employee_3108,36,Female,Diploma,Engineering,Manager,Delhi,2744654,2024-11-28,0.1,4,10,EMP00482,No,2023,2.3
EMP03109,Employee_3109,46,Male,Master,Finance,Lead,Bangalore,1703197,2017-12-18,7.0,4,84,EMP00064,No,2022,2.0
EMP03110,Employee_3110,35,Male,Bachelor,Finance,Manager,Mumbai,2754502,2013-09-24,11.3,3,74,EMP00498,No,2016,4.3
EMP03111,Employee_3111,49,Female,Bachelor,Finance,Junior,Bangalore,309586,2024-07-06,0.5,3,29,EMP00292,No,2019,2.1
EMP03112,Employee_3112,52,Male,Diploma,Engineering,Lead,Bangalore,2065973,2023-09-29,1.3,4,93,EMP00250,No,2022,2.7
EMP03113,Employee_3113,48,Male,Diploma,Marketing,Lead,Bangalore,2182100,2010-12-29,14.0,4,48,EMP00021,Yes,2022,4.4
EMP03114,Employee_3114,57,Female,Master,Engineering,Junior,Mumbai,328807,2022-08-19,2.4,4,103,EMP00187,No,2020,3.4
EMP03115,Employee_3115,37,Male,Master,Engineering,Manager,Bangalore,2792661,2024-06-20,0.5,3,100,EMP00440,No,2016,3.4
EMP03116,Employee_3116,56,Male,Bachelor,Legal,Junior,Pune,368625,2024-07-04,0.5,3,19,EMP00147,No,2015,1.4
EMP03117,Employee_3117,34,Male,PhD,Marketing,Mid,Mumbai,790835,2018-12-18,6.0,4,18,EMP00206,No,2017,2.0
EMP03118,Employee_3118,42,Female,Bachelor,Engineering,Junior,Delhi,333282,2017-06-09,7.6,4,7,EMP00210,No,2023,2.5
EMP03119,Employee_3119,41,Non-binary,Bachelor,Engineering,Senior,Delhi,1352769,2019-08-28,5.3,2,36,EMP00439,Yes,2023,2.9
EMP03120,Employee_3120,29,Male,Bachelor,Engineering,Mid,Bangalore,603246,2012-05-17,12.6,3,106,EMP00318,No,2015,3.4
EMP03121,Employee_3121,41,Female,Master,Sales,Senior,Delhi,1186327,2010-03-28,14.8,3,54,EMP00470,No,2020,1.2
EMP03122,Employee_3122,53,Male,Bachelor,Engineering,Lead,Hyderabad,2045397,2012-03-18,12.8,5,8,EMP00349,No,2024,4.8
EMP03123,Employee_3123,27,Female,Diploma,Engineering,Lead,Pune,1942613,2015-10-21,9.2,3,24,EMP00067,No,2015,4.6
EMP03124,Employee_3124,35,Female,Bachelor,HR,Lead,Bangalore,1859553,2014-12-24,10.0,3,40,EMP00226,No,2024,4.4
EMP03125,Employee_3125,55,Male,Diploma,Marketing,Junior,Mumbai,427878,2021-06-15,3.5,3,3,EMP00188,Yes,2019,3.3
EMP03126,Employee_3126,57,Female,Bachelor,Finance,Mid,Hyderabad,714911,2021-08-20,3.4,5,104,EMP00263,No,2023,3.6
EMP03127,Employee_3127,33,Female,Master,Marketing,Lead,Delhi,2119817,2022-07-08,2.5,4,22,EMP00433,No,2021,4.0
EMP03128,Employee_3128,55,Male,Bachelor,Engineering,Senior,Hyderabad,1282982,2023-01-08,2.0,3,24,EMP00320,No,2015,1.7
EMP03129,Employee_3129,37,Male,Master,IT,Senior,Chennai,1154226,2022-11-26,2.1,5,77,EMP00488,No,2023,4.8
EMP03130,Employee_3130,56,Female,Bachelor,Operations,Mid,Mumbai,964226,2014-12-16,10.0,5,14,EMP00161,No,2020,3.8
EMP03131,Employee_3131,34,Male,Master,Operations,Mid,Hyderabad,648886,2019-12-31,5.0,3,38,EMP00192,No,2020,1.4
EMP03132,Employee_3132,48,Male,Bachelor,Operations,Director,Delhi,4069113,2018-05-23,6.6,3,20,EMP00043,No,2017,3.2
EMP03133,Employee_3133,51,Female,Bachelor,IT,Lead,Hyderabad,2131464,2018-10-10,6.2,5,93,EMP00350,No,2016,1.9
EMP03134,Employee_3134,54,Female,Master,HR,Junior,Mumbai,469451,2020-05-21,4.6,3,89,EMP00212,No,2020,2.0
EMP03135,Employee_3135,57,Male,Bachelor,Engineering,Senior,Pune,1598521,2023-03-15,1.8,3,116,EMP00260,No,2023,3.9
EMP03136,Employee_3136,53,Female,Bachelor,Finance,Senior,Pune,1398844,2021-03-23,3.8,3,111,EMP00231,No,2018,2.7
EMP03137,Employee_3137,35,Female,Bachelor,Marketing,Mid,Delhi,990233,2013-05-19,11.6,3,22,EMP00135,No,2022,1.4
EMP03138,Employee_3138,41,Male,Master,Marketing,Senior,Mumbai,1281204,2017-09-26,7.3,4,47,EMP00450,No,2019,1.6
EMP03139,Employee_3139,48,Male,Bachelor,HR,Senior,Pune,1131168,2010-07-21,14.5,1,99,EMP00449,Yes,2015,1.4
EMP03140,Employee_3140,54,Female,Bachelor,Engineering,Director,Mumbai,4210832,2020-10-29,4.2,2,91,EMP00350,Yes,2022,1.1
EMP03141,Employee_3141,53,Male,Bachelor,Sales,Manager,Mumbai,2425127,2012-05-06,12.7,1,37,EMP00022,Yes,2019,4.4
EMP03142,Employee_3142,50,Female,Master,IT,Manager,Bangalore,2545069,2016-08-17,8.4,3,87,EMP00318,No,2020,1.2
EMP03143,Employee_3143,57,Female,Master,Finance,Lead,Chennai,1847040,2019-05-01,5.7,3,112,EMP00330,No,2021,3.0
EMP03144,Employee_3144,28,Female,Master,HR,Junior,Delhi,424225,2011-12-05,13.1,5,11,EMP00030,No,2021,1.1
EMP03145,Employee_3145,43,Male,Master,Sales,Mid,Delhi,818183,2012-08-08,12.4,3,110,EMP00380,No,2015,4.0
EMP03146,Employee_3146,46,Male,Bachelor,Sales,Senior,Chennai,1309052,2013-03-06,11.8,4,98,EMP00405,Yes,2020,1.2
EMP03147,Employee_3147,32,Male,Bachelor,Legal,Lead,Hyderabad,2116686,2017-10-24,7.2,2,114,EMP00126,Yes,2015,1.2
EMP03148,Employee_3148,24,Female,Master,Marketing,Manager,Delhi,2497172,2016-12-30,8.0,4,74,EMP00359,Yes,2023,2.5
EMP03149,Employee_3149,26,Male,Master,Operations,Senior,Bangalore,1048316,2017-09-11,7.3,3,4,EMP00421,No,2024,2.4
EMP03150,Employee_3150,54,Male,Bachelor,HR,Mid,Delhi,946157,2020-03-19,4.8,3,65,EMP00288,No,2015,2.1
EMP03151,Employee_3151,30,Female,Master,Finance,Mid,Mumbai,855716,2014-08-22,10.4,5,46,EMP00005,No,2018,4.8
EMP03152,Employee_3152,32,Female,Diploma,Engineering,Senior,Pune,1029235,2021-09-08,3.3,3,105,EMP00080,No,2020,2.3
EMP03153,Employee_3153,24,Female,Bachelor,Marketing,Mid,Pune,822316,2020-10-31,4.2,4,45,EMP00437,No,2019,1.5
EMP03154,Employee_3154,29,Male,Diploma,Sales,Manager,Hyderabad,2536888,2017-10-24,7.2,4,33,EMP00054,No,2024,4.8
EMP03155,Employee_3155,57,Male,Master,Sales,Mid,Mumbai,645176,2020-09-05,4.3,4,84,EMP00149,No,2021,3.5
EMP03156,Employee_3156,30,Male,Master,Finance,Director,Chennai,3827133,2012-03-10,12.8,5,76,EMP00193,No,2018,1.0
EMP03157,Employee_3157,57,Female,Diploma,IT,Junior,Mumbai,388567,2019-10-30,5.2,1,82,EMP00082,Yes,2017,2.3
EMP03158,Employee_3158,54,Male,Diploma,Engineering,Junior,Hyderabad,585780,2020-02-24,4.9,5,96,EMP00292,No,2016,4.6
EMP03159,Employee_3159,44,Male,Bachelor,Operations,Senior,Delhi,1143915,2017-02-25,7.9,4,5,EMP00205,No,2019,3.3
EMP03160,Employee_3160,24,Male,Bachelor,Sales,Manager,Mumbai,2957708,2011-07-05,13.5,1,108,EMP00438,Yes,2022,2.3
EMP03161,Employee_3161,37,Male,Master,Sales,Mid,Chennai,980366,2016-09-25,8.3,3,99,EMP00038,No,2019,1.7
EMP03162,Employee_3162,29,Female,Master,Engineering,Lead,Hyderabad,1873722,2011-01-02,14.0,4,45,EMP00115,No,2021,3.8
EMP03163,Employee_3163,22,Male,Bachelor,Sales,Mid,Pune,906564,2012-07-31,12.4,3,22,EMP00199,No,2015,3.2
EMP03164,Employee_3164,45,Male,Diploma,HR,Manager,Bangalore,2202836,2010-07-05,14.5,4,22,EMP00448,No,2021,4.1
EMP03165,Employee_3165,50,Female,Master,Engineering,Mid,Pune,659278,2017-09-11,7.3,2,104,EMP00237,Yes,2023,3.4
EMP03166,Employee_3166,34,Male,Bachelor,HR,Senior,Bangalore,1337245,2024-07-14,0.5,4,107,EMP00343,No,2019,4.2
EMP03167,Employee_3167,23,Male,Diploma,IT,Mid,Pune,673699,2012-06-14,12.6,4,3,EMP00048,Yes,2019,2.0
EMP03168,Employee_3168,54,Female,Diploma,Engineering,Mid,Delhi,862353,2013-09-08,11.3,1,1,EMP00179,Yes,2016,1.7
EMP03169,Employee_3169,35,Non-binary,Bachelor,Operations,Mid,Delhi,998050,2015-06-22,9.5,2,40,EMP00239,Yes,2019,3.4
EMP03170,Employee_3170,31,Female,Master,Sales,Mid,Mumbai,662485,2021-07-29,3.4,5,108,EMP00240,No,2021,3.9
EMP03171,Employee_3171,25,Female,Bachelor,Marketing,Lead,Chennai,2130090,2013-11-30,11.1,1,25,EMP00329,Yes,2018,4.9
EMP03172,Employee_3172,37,Female,Bachelor,Sales,Lead,Bangalore,1714831,2022-05-19,2.6,3,52,EMP00274,No,2018,3.5
EMP03173,Employee_3173,54,Male,PhD,Engineering,Mid,Pune,913686,2013-08-04,11.4,4,28,EMP00461,No,2018,3.9
EMP03174,Employee_3174,34,Male,Master,Engineering,Director,Delhi,4576557,2017-06-04,7.6,3,24,EMP00419,No,2021,2.5
EMP03175,Employee_3175,26,Male,Bachelor,Engineering,Director,Hyderabad,3218668,2022-07-23,2.4,3,118,EMP00239,Yes,2016,3.8
EMP03176,Employee_3176,29,Male,Master,Engineering,Manager,Hyderabad,2233161,2019-07-25,5.4,4,69,EMP00056,No,2019,4.1
EMP03177,Employee_3177,29,Female,Bachelor,Marketing,Senior,Hyderabad,1522133,2020-05-13,4.6,3,1,EMP00044,No,2015,2.5
EMP03178,Employee_3178,52,Female,Bachelor,Legal,Mid,Pune,971223,2015-03-15,9.8,1,34,EMP00093,Yes,2020,4.5
EMP03179,Employee_3179,42,Female,Master,Operations,Mid,Hyderabad,903244,2019-02-01,5.9,4,11,EMP00375,No,2024,3.5
EMP03180,Employee_3180,31,Female,Bachelor,Marketing,Junior,Bangalore,404755,2024-02-15,0.9,5,90,EMP00056,No,2015,1.1
EMP03181,Employee_3181,42,Female,Master,Engineering,Senior,Delhi,1093046,2014-02-20,10.9,4,83,EMP00470,No,2018,2.0
EMP03182,Employee_3182,32,Female,Bachelor,Sales,Senior,Chennai,1466459,2014-03-07,10.8,3,111,EMP00492,No,2022,3.9
EMP03183,Employee_3183,45,Female,Master,Sales,Senior,Delhi,1212130,2024-05-13,0.6,3,51,EMP00473,No,2020,3.0
EMP03184,Employee_3184,49,Female,Bachelor,Engineering,Senior,Delhi,1550785,2024-09-28,0.3,5,62,EMP00204,No,2016,2.8
EMP03185,Employee_3185,52,Male,Bachelor,HR,Junior,Delhi,583392,2019-09-11,5.3,4,102,EMP00394,No,2018,4.9
EMP03186,Employee_3186,33,Female,Bachelor,HR,Senior,Mumbai,1492998,2018-11-15,6.1,4,106,EMP00222,No,2016,2.6
EMP03187,Employee_3187,45,Female,Bachelor,Sales,Mid,Pune,945861,2010-08-28,14.4,5,23,EMP00103,No,2020,1.5
EMP03188,Employee_3188,49,Female,Master,Sales,Senior,Delhi,1086117,2023-10-10,1.2,4,70,EMP00206,Yes,2020,2.5
EMP03189,Employee_3189,39,Female,Bachelor,Operations,Mid,Hyderabad,854531,2014-06-05,10.6,5,117,EMP00169,No,2020,4.9
EMP03190,Employee_3190,54,Female,Bachelor,Operations,Junior,Mumbai,325823,2020-01-31,4.9,5,89,EMP00034,No,2023,4.6
EMP03191,Employee_3191,36,Male,Bachelor,Sales,Manager,Pune,2998931,2023-04-14,1.7,4,11,EMP00163,No,2019,4.4
EMP03192,Employee_3192,49,Male,Bachelor,IT,Junior,Delhi,509239,2019-08-20,5.4,5,117,EMP00176,No,2020,4.1
EMP03193,Employee_3193,49,Male,Master,IT,Senior,Bangalore,1459348,2018-09-21,6.3,3,113,EMP00310,No,2019,3.1
EMP03194,Employee_3194,33,Male,Master,Sales,Manager,Bangalore,2979676,2010-02-06,14.9,4,87,EMP00249,No,2019,2.4
EMP03195,Employee_3195,44,Male,Master,Sales,Mid,Bangalore,955203,2014-10-26,10.2,3,96,EMP00109,No,2024,4.1
EMP03196,Employee_3196,51,Female,Diploma,HR,Mid,Hyderabad,699017,2014-08-13,10.4,5,73,EMP00360,No,2019,1.9
EMP03197,Employee_3197,45,Non-binary,Bachelor,IT,Mid,Bangalore,852980,2016-03-30,8.8,3,95,EMP00380,No,2019,2.8
EMP03198,Employee_3198,30,Female,Master,Legal,Junior,Hyderabad,309218,2011-05-28,13.6,5,103,EMP00244,No,2017,4.4
EMP03199,Employee_3199,34,Male,Bachelor,Engineering,Mid,Mumbai,762377,2022-12-13,2.1,1,23,EMP00059,Yes,2015,2.4
EMP03200,Employee_3200,41,Male,Master,Sales,Senior,Pune,1503762,2012-04-13,12.7,4,88,EMP00143,No,2017,3.9
EMP03201,Employee_3201,40,Female,Master,Finance,Junior,Hyderabad,509061,2022-01-16,3.0,3,111,EMP00233,No,2022,2.8
EMP03202,Employee_3202,25,Female,Master,HR,Senior,Chennai,1470595,2014-03-12,10.8,4,84,EMP00020,No,2021,1.6
EMP03203,Employee_3203,47,Male,Bachelor,Engineering,Junior,Chennai,577354,2018-03-16,6.8,3,20,EMP00280,No,2019,2.9
EMP03204,Employee_3204,39,Male,Bachelor,Legal,Manager,Mumbai,2568790,2017-04-24,7.7,5,109,EMP00080,Yes,2020,1.0
EMP03205,Employee_3205,54,Female,Bachelor,Marketing,Senior,Chennai,1340453,2014-06-03,10.6,4,85,EMP00486,No,2017,4.1
EMP03206,Employee_3206,41,Female,Bachelor,Operations,Junior,Delhi,523989,2020-04-06,4.7,4,40,EMP00241,No,2019,1.9
EMP03207,Employee_3207,42,Female,Master,Legal,Lead,Bangalore,1745136,2012-07-22,12.5,2,55,EMP00075,Yes,2015,2.5
EMP03208,Employee_3208,44,Male,Master,Marketing,Mid,Hyderabad,697969,2015-11-20,9.1,2,1,EMP00328,Yes,2018,2.4
EMP03209,Employee_3209,32,Female,Bachelor,Sales,Mid,Delhi,969199,2020-12-23,4.0,5,107,EMP00110,No,2023,3.0
EMP03210,Employee_3210,27,Female,Bachelor,Finance,Mid,Bangalore,646408,2021-11-02,3.2,3,100,EMP00164,No,2017,4.0
EMP03211,Employee_3211,27,Male,Master,Engineering,Senior,Chennai,1470665,2024-05-02,0.7,5,27,EMP00291,No,2019,3.6
EMP03212,Employee_3212,58,Male,Master,Marketing,Junior,Mumbai,582387,2017-01-11,8.0,2,99,EMP00017,Yes,2016,3.6
EMP03213,Employee_3213,32,Male,Bachelor,Engineering,Junior,Hyderabad,329379,2023-05-23,1.6,3,51,EMP00308,No,2018,4.8
EMP03214,Employee_3214,57,Male,Master,Marketing,Senior,Bangalore,1265066,2018-09-19,6.3,5,64,EMP00397,No,2023,1.3
EMP03215,Employee_3215,29,Female,Diploma,Engineering,Director,Delhi,3451555,2023-09-17,1.3,4,25,EMP00195,No,2017,1.6
EMP03216,Employee_3216,45,Female,Master,Engineering,Senior,Chennai,1289915,2018-10-21,6.2,2,70,EMP00032,Yes,2016,1.2
EMP03217,Employee_3217,31,Male,Bachelor,Engineering,Mid,Bangalore,893042,2023-03-02,1.8,3,68,EMP00480,No,2016,2.1
EMP03218,Employee_3218,40,Female,Master,Engineering,Manager,Mumbai,2711265,2012-07-24,12.4,5,89,EMP00414,No,2019,1.6
EMP03219,Employee_3219,45,Male,Bachelor,Marketing,Mid,Delhi,943521,2017-10-21,7.2,1,12,EMP00186,Yes,2018,2.4
EMP03220,Employee_3220,54,Male,Master,Marketing,Mid,Hyderabad,953262,2017-11-23,7.1,2,40,EMP00405,Yes,2017,3.3
EMP03221,Employee_3221,44,Male,Master,HR,Manager,Mumbai,2983644,2020-04-08,4.7,4,90,EMP00221,No,2019,1.6
EMP03222,Employee_3222,28,Male,Bachelor,Engineering,Senior,Pune,1313249,2023-11-06,1.2,2,16,EMP00243,Yes,2019,1.5
EMP03223,Employee_3223,26,Male,Bachelor,Engineering,Junior,Mumbai,473104,2013-11-14,11.1,3,9,EMP00110,No,2015,3.5
EMP03224,Employee_3224,58,Female,Master,Engineering,Senior,Hyderabad,1578368,2016-09-02,8.3,3,12,EMP00028,No,2024,2.0
EMP03225,Employee_3225,46,Male,Bachelor,Engineering,Lead,Chennai,2170980,2023-10-13,1.2,5,22,EMP00109,No,2015,2.1
EMP03226,Employee_3226,34,Female,Master,Legal,Mid,Mumbai,684052,2023-03-28,1.8,5,21,EMP00445,No,2024,2.2
EMP03227,Employee_3227,31,Female,Bachelor,Engineering,Mid,Bangalore,869076,2011-11-26,13.1,3,97,EMP00012,No,2017,2.0
EMP03228,Employee_3228,38,Female,PhD,Sales,Junior,Mumbai,504674,2013-01-02,12.0,3,8,EMP00488,Yes,2019,3.4
EMP03229,Employee_3229,35,Male,Diploma,Engineering,Senior,Pune,1557656,2017-01-09,8.0,4,73,EMP00389,No,2023,1.5
EMP03230,Employee_3230,32,Female,Bachelor,Engineering,Senior,Delhi,1355422,2012-08-23,12.4,3,55,EMP00351,Yes,2020,2.1
EMP03231,Employee_3231,31,Non-binary,Bachelor,HR,Junior,Chennai,477248,2015-05-09,9.7,5,56,EMP00217,No,2020,4.9
EMP03232,Employee_3232,51,Female,Diploma,Finance,Senior,Hyderabad,1020966,2016-11-06,8.2,1,17,EMP00139,Yes,2022,2.6
EMP03233,Employee_3233,37,Male,Bachelor,Engineering,Senior,Mumbai,1212645,2012-08-16,12.4,1,34,EMP00130,Yes,2015,3.1
EMP03234,Employee_3234,58,Female,Bachelor,Engineering,Junior,Pune,593559,2014-02-08,10.9,4,117,EMP00326,No,2021,2.1
EMP03235,Employee_3235,35,Female,Bachelor,Sales,Senior,Chennai,1277375,2018-05-17,6.6,3,53,EMP00091,Yes,2017,4.0
EMP03236,Employee_3236,51,Female,Bachelor,Engineering,Senior,Chennai,1395268,2013-03-04,11.8,3,35,EMP00043,No,2020,3.1
